1,0,0,1,1,8,0,322224,0,1036,4669
1,0,0,1,1,8,0,-494648,0,861,4634
1,0,0,1,1,8,0,496208,0,16847,-45
1,0,0,1,1,8,0,-494648,0,1009,4721
1,0,0,1,1,8,0,491528,0,968,4638
1,0,0,1,1,8,0,-494648,0,1054,4821
1,0,0,1,1,8,0,491528,0,15441,-44
1,0,0,1,1,8,0,172424,0,965,4647
1,0,0,1,1,8,0,-173984,0,744,4658
1,0,0,1,1,8,0,3120,0,927,4633
1,0,0,1,1,8,0,172424,0,711,4574
1,0,0,1,1,8,0,-435688,0,984,4654
1,0,0,1,1,8,0,-223576,0,716,4618
1,0,0,1,1,8,0,-1560,0,1163,4740
1,0,0,1,1,8,0,169304,0,756,4634
1,0,0,1,1,8,0,322224,0,1128,4699
1,0,0,1,1,8,0,-494648,0,637,4543
1,0,0,1,1,8,0,496208,0,1116,4729
1,0,0,1,1,8,0,-494648,0,675,4373
1,0,0,1,1,8,0,-494648,0,513,4200
1,0,0,1,1,8,0,491528,0,1108,4680
1,0,0,1,1,8,0,491528,0,1100,4599
1,0,0,1,1,8,0,172424,0,638,4290
1,0,0,1,1,8,0,-173984,0,1155,4659
1,0,0,1,1,8,0,3120,0,754,4416
1,0,0,1,1,8,0,172424,0,1100,4661
1,0,0,1,1,8,0,-435688,0,760,4443
1,0,0,1,1,8,0,-223576,0,1029,4734
1,0,0,1,1,8,0,-1560,0,816,4245
1,0,0,1,1,8,0,169304,0,1121,4780
1,0,0,1,1,8,0,322224,0,759,4354
1,0,0,1,1,8,0,-494648,0,1192,4850
1,0,0,1,1,8,0,496208,0,708,4390
1,0,0,1,1,8,0,-494648,0,1200,4871
1,0,0,1,1,8,0,-3120,0,732,4518
1,0,0,1,1,8,0,494648,0,1022,4851
1,0,0,1,1,8,0,-3120,0,797,4575
1,0,0,1,1,8,0,172424,0,954,4883
1,0,0,1,1,8,0,-173984,0,816,4515
1,0,0,1,1,8,0,3120,0,952,4763
1,0,0,1,1,8,0,172424,0,819,4619
1,0,0,1,1,8,0,-435688,0,943,4696
1,0,0,1,1,8,0,-223576,0,837,4579
1,0,0,1,1,8,0,-1560,0,905,4667
1,0,0,1,1,8,0,169304,0,899,4442
1,0,0,1,1,8,0,-494648,0,855,4351
1,0,0,1,1,8,0,496208,0,856,4604
1,0,0,1,1,8,0,-494648,0,834,4359
1,0,0,1,1,8,0,-3120,0,891,4497
1,0,0,1,1,8,0,494648,0,793,4376
1,0,0,1,1,8,0,-3120,0,878,4440
1,0,0,1,1,8,0,172424,0,706,4246
1,0,0,1,1,8,0,-173984,0,908,4459
1,0,0,1,1,8,0,3120,0,929,4398
1,0,0,1,1,8,0,172424,0,952,4396
1,0,0,1,1,8,0,-435688,0,915,4410
1,0,0,1,1,8,0,-223576,0,862,4398
1,0,0,1,1,8,0,-1560,0,871,4337
1,0,0,1,1,8,0,169304,0,848,4382
1,0,0,1,1,8,0,322224,0,742,4321
1,0,0,1,1,8,0,-494648,0,896,4388
1,0,0,1,1,8,0,496208,0,796,4324
1,0,0,1,1,8,0,-494648,0,873,4393
1,0,0,1,1,8,0,-3120,0,768,4260
1,0,0,1,1,8,0,494648,0,865,4398
1,0,0,1,1,8,0,-3120,0,795,4303
1,0,0,1,1,8,0,172424,0,886,4427
1,0,0,1,1,8,0,-173984,0,857,4340
1,0,0,1,1,8,0,3120,0,992,4356
1,0,0,1,1,8,0,172424,0,887,4385
1,0,0,1,1,8,0,-435688,0,944,4369
1,0,0,1,1,8,0,-223576,0,829,4300
1,0,0,1,1,8,0,-1560,0,916,4430
1,0,0,1,1,8,0,169304,0,842,4366
1,0,0,1,1,8,0,322224,0,918,4489
1,0,0,1,1,8,0,-494648,0,905,4443
1,0,0,1,1,8,0,496208,0,1030,4601
1,0,0,1,1,8,0,-494648,0,842,4497
1,0,0,1,1,8,0,-3120,0,944,4606
1,0,0,1,1,8,0,494648,0,785,4524
1,0,0,1,1,8,0,-3120,0,872,4573
1,0,0,1,1,8,0,172424,0,805,4507
1,0,0,1,1,8,0,-173984,0,865,4521
1,0,0,1,1,8,0,3120,0,866,4424
1,0,0,1,1,8,0,172424,0,792,4429
1,0,0,1,1,8,0,-435688,0,899,4476
1,0,0,1,1,8,0,-223576,0,942,4509
1,0,0,1,1,8,0,-1560,0,925,4437
